account,date,engagement,tagged_with_tradwife,log_engagement
maman__sereine,2023-01-23 16:37:10,21,0,3.091042453358316
landladyadaogidi,2023-01-23 16:46:49,7,0,2.0794415416798357
maman__sereine,2023-01-23 16:52:31,37,0,3.6375861597263857
thymeandtenderness,2023-01-23 17:42:29,225,0,5.420534999272286
thymeandtenderness,2023-01-23 22:31:36,985,0,6.893656354602635
zmeweddings,2023-01-24 02:51:06,33,0,3.5263605246161616
locdthugga,2023-01-24 06:36:59,39,0,3.6888794541139363
maman__sereine,2023-01-24 10:47:09,42,0,3.7612001156935624
locdthugga,2023-01-24 11:09:43,29,0,3.4011973816621555
maman__sereine,2023-01-24 11:54:44,6800,0,8.824824939175638
maman__sereine,2023-01-24 12:31:49,298,0,5.700443573390687
maman__sereine,2023-01-24 14:27:02,79,0,4.382026634673881
lifetaketwo,2023-01-24 16:27:31,515,0,6.246106765481563
2bebetterpodcast,2023-01-24 16:45:19,1008,0,6.9167150203536085
emergingmotherhood,2023-01-24 17:58:02,29068,0,10.277427593236435
thymeandtenderness,2023-01-24 18:18:08,245,0,5.5053315359323625
thatjoyfilledhome,2023-01-24 18:45:27,34,0,3.5553480614894135
thymeandtenderness,2023-01-24 19:11:55,487,0,6.1903154058531475
thymeandtenderness,2023-01-24 19:26:30,135,0,4.912654885736052
littlehouseonthepasture,2023-01-24 19:29:52,72,1,4.290459441148391
thymeandtenderness,2023-01-24 22:19:42,122,0,4.812184355372417
stayzontopp,2023-01-24 22:33:33,184,0,5.220355825078324
mrs.blancarte,2023-01-25 02:13:21,24,0,3.2188758248682006
nikkyevent,2023-01-25 07:11:29,186,0,5.231108616854587
nikkyevent,2023-01-25 07:34:49,126,0,4.844187086458591
maman__sereine,2023-01-25 07:41:04,71,0,4.276666119016055
maman__sereine,2023-01-25 08:11:21,42,0,3.7612001156935624
maman__sereine,2023-01-25 09:29:22,64,0,4.174387269895637
maman__sereine,2023-01-25 09:39:22,518,0,6.251903883165888
maman__sereine,2023-01-25 10:26:52,16,0,2.833213344056216
fama_kente,2023-01-25 13:50:58,42,1,3.7612001156935624
alexislester_,2023-01-25 14:13:48,36,0,3.6109179126442243
thymeandtenderness,2023-01-25 15:35:21,104,0,4.653960350157523
littlehouseonthepasture,2023-01-25 16:40:00,144,1,4.976733742420574
thecortesclan,2023-01-25 17:42:05,159,0,5.075173815233827
thatjoyfilledhome,2023-01-25 18:28:52,165,0,5.111987788356544
thymeandtenderness,2023-01-25 18:56:37,122,0,4.812184355372417
stayzontopp,2023-01-25 20:08:18,81,0,4.406719247264253
thymeandtenderness,2023-01-25 20:29:10,91,0,4.5217885770490405
maman__sereine,2023-01-25 21:20:43,40,0,3.713572066704308
zmeweddings,2023-01-25 21:38:26,6,0,1.9459101490553132
thymeandtenderness,2023-01-25 22:15:02,106,0,4.672828834461906
thatjoyfilledhome,2023-01-25 23:55:37,105,0,4.663439094112067
maman__sereine,2023-01-26 06:20:29,1360,0,7.215975002651466
maman__sereine,2023-01-26 07:14:59,79,0,4.382026634673881
maman__sereine,2023-01-26 09:01:30,37,0,3.6375861597263857
aberrywonderfullife,2023-01-26 10:58:51,147,1,4.997212273764115
fama_kente,2023-01-26 12:17:09,29,1,3.4011973816621555
maman__sereine,2023-01-26 14:47:55,252,0,5.53338948872752
thecortesclan,2023-01-26 14:51:20,145,0,4.983606621708336
thymeandtenderness,2023-01-26 17:10:30,156,0,5.056245805348308
thymeandtenderness,2023-01-26 17:57:01,27,0,3.332204510175204
thymeandtenderness,2023-01-26 18:09:01,316,0,5.75890177387728
thecortesclan,2023-01-26 18:15:29,70,0,4.2626798770413155
lifetaketwo,2023-01-26 19:06:15,705,0,6.559615237493242
locdthugga,2023-01-26 19:29:36,94,0,4.553876891600541
2bebetterpodcast,2023-01-26 19:50:50,2113,0,7.656337166430183
thymeandtenderness,2023-01-26 20:10:55,207,0,5.337538079701318
senecasky,2023-01-26 20:26:33,20,0,3.044522437723423
stayzontopp,2023-01-26 21:33:01,32,0,3.4965075614664802
thymeandtenderness,2023-01-26 21:52:08,164,0,5.10594547390058
thecortesclan,2023-01-27 00:21:28,51,0,3.9512437185814275
littlehouseonthepasture,2023-01-27 02:45:59,74,1,4.31748811353631
maman__sereine,2023-01-27 08:33:49,39,0,3.6888794541139363
maman__sereine,2023-01-27 08:34:41,41,0,3.7376696182833684
maman__sereine,2023-01-27 08:35:07,142,0,4.962844630259907
maman__sereine,2023-01-27 10:31:26,30,0,3.4339872044851463
locdthugga,2023-01-27 12:19:15,27,0,3.332204510175204
maman__sereine,2023-01-27 13:12:59,2500,0,7.824445930877619
thymeandtenderness,2023-01-27 14:45:01,107,0,4.68213122712422
thymeandtenderness,2023-01-27 15:30:54,452,0,6.115892125483034
mrs.blancarte,2023-01-27 15:38:47,102,0,4.634728988229636
maman__sereine,2023-01-27 16:25:13,27,0,3.332204510175204
littlehouseonthepasture,2023-01-27 16:52:12,278,1,5.631211781821365
stephies_kente_parlour,2023-01-27 17:52:55,72,1,4.290459441148391
thecortesclan,2023-01-27 18:52:53,51,0,3.9512437185814275
thymeandtenderness,2023-01-27 20:56:42,86,0,4.465908118654584
emergingmotherhood,2023-01-28 09:29:32,65,0,4.189654742026425
thecortesclan,2023-01-28 14:03:00,935,0,6.841615476477592
locdthugga,2023-01-28 15:12:01,49,0,3.912023005428146
thymeandtenderness,2023-01-28 15:44:42,151,0,5.0238805208462765
stayzontopp,2023-01-28 17:13:26,83,0,4.430816798843313
mrs.blancarte,2023-01-28 19:27:03,37,0,3.6375861597263857
zmeweddings,2023-01-28 20:58:11,10,0,2.3978952727983707
thymeandtenderness,2023-01-28 21:48:09,570,0,6.3473892096560105
landladyadaogidi,2023-01-28 22:52:36,11,1,2.4849066497880004
landladyadaogidi,2023-01-28 22:56:56,362,1,5.8944028342648505
locdthugga,2023-01-28 23:15:35,19,0,2.995732273553991
landladyadaogidi,2023-01-28 23:19:10,49,1,3.912023005428146
landladyadaogidi,2023-01-28 23:36:00,14,1,2.70805020110221
landladyadaogidi,2023-01-29 00:19:19,10,1,2.3978952727983707
landladyadaogidi,2023-01-29 00:31:34,15,1,2.772588722239781
landladyadaogidi,2023-01-29 01:07:09,387,1,5.961005339623274
littlehouseonthepasture,2023-01-29 02:18:40,54,0,4.007333185232471
aberrywonderfullife,2023-01-29 02:37:15,161,1,5.087596335232384
maman__sereine,2023-01-29 12:43:58,17,0,2.8903717578961645
2bebetterpodcast,2023-01-29 14:23:15,2102,0,7.6511201757027
mrs.blancarte,2023-01-29 15:29:12,37,0,3.6375861597263857
maman__sereine,2023-01-29 16:51:09,22,0,3.1354942159291497
maman__sereine,2023-01-29 16:56:36,8,0,2.1972245773362196
lifetaketwo,2023-01-29 16:57:24,318,0,5.765191102784844
maman__sereine,2023-01-29 17:05:51,11,0,2.4849066497880004
maman__sereine,2023-01-29 17:13:04,89,0,4.499809670330265
thymeandtenderness,2023-01-29 19:44:30,590,0,6.3818160174060985
btokbeauty2,2023-01-29 20:00:26,35,0,3.58351893845611
littlehouseonthepasture,2023-01-29 20:30:57,68,0,4.23410650459726
stayzontopp,2023-01-29 23:10:47,90,0,4.51085950651685
aberrywonderfullife,2023-01-30 01:04:43,134,1,4.90527477843843
locdthugga,2023-01-30 01:06:18,47,0,3.871201010907891
littlehouseonthepasture,2023-01-30 01:17:17,73,0,4.30406509320417
mrs.blancarte,2023-01-30 03:04:49,44,0,3.8066624897703196
maman__sereine,2023-01-30 08:12:23,10,0,2.3978952727983707
maman__sereine,2023-01-30 08:16:56,41,0,3.7376696182833684
fama_kente,2023-01-30 09:33:32,20,1,3.044522437723423
nigerian_weddings,2023-01-30 09:35:48,94,1,4.553876891600541
nigerian_weddings,2023-01-30 09:47:10,17,1,2.8903717578961645
nigerian_weddings,2023-01-30 12:05:13,141,1,4.955827057601261
nigerian_weddings,2023-01-30 12:06:41,180,1,5.198497031265826
nigerian_weddings,2023-01-30 12:06:43,154,1,5.043425116919247
nigerian_weddings,2023-01-30 12:06:45,106,1,4.672828834461906
nigerian_weddings,2023-01-30 12:27:40,43,1,3.784189633918261
nigerian_weddings,2023-01-30 12:29:43,32,1,3.4965075614664802
landladyadaogidi,2023-01-30 12:34:40,12,0,2.5649493574615367
nigerian_weddings,2023-01-30 12:34:45,38,1,3.6635616461296463
landladyadaogidi,2023-01-30 12:41:09,46,0,3.8501476017100584
mrs.blancarte,2023-01-30 15:04:41,140,0,4.948759890378168
maman__sereine,2023-01-30 15:10:29,1819,0,7.506591780070841
maman__sereine,2023-01-30 15:17:23,44,0,3.8066624897703196
thecortesclan,2023-01-30 15:31:59,66,0,4.204692619390966
thymeandtenderness,2023-01-30 15:46:49,292,1,5.680172609017068
thymeandtenderness,2023-01-30 17:45:30,122,0,4.812184355372417
maman__sereine,2023-01-30 18:25:46,103,0,4.6443908991413725
maman__sereine,2023-01-30 18:59:45,77,0,4.356708826689592
stayzontopp,2023-01-30 19:52:49,59,0,4.0943445622221
locdthugga,2023-01-30 20:54:13,41,0,3.7376696182833684
thymeandtenderness,2023-01-30 21:32:40,609,0,6.413458957167357
thymeandtenderness,2023-01-30 22:09:10,132,0,4.890349128221754
nigerian_weddings,2023-01-30 22:21:58,20,1,3.044522437723423
nigerian_weddings,2023-01-30 22:22:00,29,1,3.4011973816621555
nigerian_weddings,2023-01-30 22:22:04,32,1,3.4965075614664802
nigerian_weddings,2023-01-30 22:22:39,16,1,2.833213344056216
lifetaketwo,2023-01-30 22:31:54,580,0,6.364750756851911
nigerian_weddings,2023-01-30 22:40:21,39,1,3.6888794541139363
nigerian_weddings,2023-01-30 22:40:24,79,1,4.382026634673881
nigerian_weddings,2023-01-30 22:40:27,77,1,4.356708826689592
lifetaketwo,2023-01-30 22:58:09,832,0,6.725033642166843
littlehouseonthepasture,2023-01-31 02:24:09,132,1,4.890349128221754
maman__sereine,2023-01-31 10:56:13,74,0,4.31748811353631
maman__sereine,2023-01-31 11:08:18,55,0,4.02535169073515
maman__sereine,2023-01-31 11:16:35,86,0,4.465908118654584
fama_kente,2023-01-31 11:25:49,20,1,3.044522437723423
locdthugga,2023-01-31 14:06:46,14,0,2.70805020110221
stephies_kente_parlour,2023-01-31 14:14:19,22,1,3.1354942159291497
mrs.blancarte,2023-01-31 14:26:23,47,0,3.871201010907891
thymeandtenderness,2023-01-31 14:54:08,347,0,5.8522024797744745
thecortesclan,2023-01-31 15:16:38,63,0,4.1588830833596715
moe.makes.magick,2023-01-31 17:16:07,1069,0,6.975413927455952
locdthugga,2023-01-31 17:25:22,29,0,3.4011973816621555
emergingmotherhood,2023-01-31 18:41:54,140,0,4.948759890378168
landladyadaogidi,2023-01-31 21:34:08,8,1,2.1972245773362196
landladyadaogidi,2023-01-31 23:26:23,13,1,2.6390573296152584
maman__sereine,2023-02-01 07:47:04,29,0,3.4011973816621555
maman__sereine,2023-02-01 09:46:48,40,0,3.713572066704308
maman__sereine,2023-02-01 09:51:04,208,0,5.342334251964811
fama_kente,2023-02-01 09:56:12,14,1,2.70805020110221
fama_kente,2023-02-01 10:05:13,23,1,3.1780538303479458
maman__sereine,2023-02-01 10:05:50,20,0,3.044522437723423
maman__sereine,2023-02-01 10:16:07,44,0,3.8066624897703196
maman__sereine,2023-02-01 10:19:06,35,0,3.58351893845611
landladyadaogidi,2023-02-01 11:21:01,102,0,4.634728988229636
stayzontopp,2023-02-01 14:35:21,48,0,3.8918202981106265
landladyadaogidi,2023-02-01 14:59:58,9,0,2.302585092994046
landladyadaogidi,2023-02-01 15:16:55,9,0,2.302585092994046
thymeandtenderness,2023-02-01 15:24:26,145,0,4.983606621708336
thecortesclan,2023-02-01 15:29:25,162,0,5.093750200806762
landladyadaogidi,2023-02-01 15:30:49,4,0,1.6094379124341003
landladyadaogidi,2023-02-01 15:39:46,7,0,2.0794415416798357
maman__sereine,2023-02-01 15:46:46,122,0,4.812184355372417
thatjoyfilledhome,2023-02-01 16:25:23,49,0,3.912023005428146
nikkyevent,2023-02-01 16:27:55,86,0,4.465908118654584
mrs.blancarte,2023-02-01 16:45:57,28,0,3.367295829986474
landladyadaogidi,2023-02-01 17:02:25,6,1,1.9459101490553132
thymeandtenderness,2023-02-01 17:18:46,539,0,6.29156913955832
littlehouseonthepasture,2023-02-01 18:41:44,108,1,4.6913478822291435
emergingmotherhood,2023-02-01 19:20:58,77,0,4.356708826689592
stayzontopp,2023-02-01 19:24:08,69,0,4.248495242049359
emergingmotherhood,2023-02-01 19:35:18,59,0,4.0943445622221
emergingmotherhood,2023-02-01 20:25:49,162,0,5.093750200806762
littlehouseonthepasture,2023-02-01 21:34:56,60,1,4.110873864173311
moe.makes.magick,2023-02-01 22:00:43,452,0,6.115892125483034
mrs.blancarte,2023-02-01 22:36:56,83,0,4.430816798843313
thymeandtenderness,2023-02-01 23:08:29,83,0,4.430816798843313
locdthugga,2023-02-01 23:54:39,160,0,5.081404364984463
littlehouseonthepasture,2023-02-02 00:11:30,48,0,3.8918202981106265
aberrywonderfullife,2023-02-02 01:11:12,116,0,4.762173934797756
littlehouseonthepasture,2023-02-02 03:37:12,150,1,5.017279836814924
moe.makes.magick,2023-02-02 04:21:41,563,0,6.335054251498059
maman__sereine,2023-02-02 07:03:59,14,0,2.70805020110221
maman__sereine,2023-02-02 07:39:26,9,0,2.302585092994046
maman__sereine,2023-02-02 07:45:22,693,0,6.542471960506805
maman__sereine,2023-02-02 07:59:09,60,0,4.110873864173311
maman__sereine,2023-02-02 08:14:37,21,0,3.091042453358316
maman__sereine,2023-02-02 09:46:26,39,0,3.6888794541139363
fama_kente,2023-02-02 11:24:38,39,1,3.6888794541139363
landladyadaogidi,2023-02-02 11:38:54,12,0,2.5649493574615367
landladyadaogidi,2023-02-02 13:41:04,12,0,2.5649493574615367
thecortesclan,2023-02-02 14:26:27,61,0,4.127134385045092
mrs.blancarte,2023-02-02 14:28:02,11,0,2.4849066497880004
thatjoyfilledhome,2023-02-02 15:16:28,257,0,5.552959584921617
mrs.blancarte,2023-02-02 15:27:26,11,0,2.4849066497880004
maman__sereine,2023-02-02 16:17:28,51,0,3.9512437185814275
thecortesclan,2023-02-02 17:25:21,44,0,3.8066624897703196
moe.makes.magick,2023-02-02 17:52:09,2594,0,7.861341795599989
littlehouseonthepasture,2023-02-02 19:12:31,132,1,4.890349128221754
landladyadaogidi,2023-02-02 21:22:26,27,0,3.332204510175204
landladyadaogidi,2023-02-02 22:06:24,80,0,4.394449154672439
stayzontopp,2023-02-02 23:33:02,172,0,5.153291594497779
littlehouseonthepasture,2023-02-03 00:54:44,153,0,5.0369526024136295
moe.makes.magick,2023-02-03 03:15:16,848,0,6.744059186311348
maman__sereine,2023-02-03 06:57:30,38,0,3.6635616461296463
maman__sereine,2023-02-03 07:29:01,13,0,2.6390573296152584
maman__sereine,2023-02-03 07:30:57,99,0,4.605170185988092
maman__sereine,2023-02-03 07:42:51,73,0,4.30406509320417
maman__sereine,2023-02-03 07:51:00,82,0,4.418840607796598
maman__sereine,2023-02-03 07:55:53,197,0,5.288267030694535
maman__sereine,2023-02-03 09:05:29,18,0,2.9444389791664403
fama_kente,2023-02-03 11:02:12,37,1,3.6375861597263857
locdthugga,2023-02-03 12:22:47,33,0,3.5263605246161616
locdthugga,2023-02-03 12:30:45,25,0,3.258096538021482
maman__sereine,2023-02-03 14:00:54,22,0,3.1354942159291497
thymeandtenderness,2023-02-03 14:56:31,69,0,4.248495242049359
thecortesclan,2023-02-03 15:02:28,94,0,4.553876891600541
moe.makes.magick,2023-02-03 16:09:19,285,0,5.655991810819852
mrs.blancarte,2023-02-03 16:46:46,11,0,2.4849066497880004
locdthugga,2023-02-03 17:16:25,30,0,3.4339872044851463
moe.makes.magick,2023-02-03 18:25:44,301,0,5.71042701737487
mrs.blancarte,2023-02-03 19:01:41,10,0,2.3978952727983707
littlehouseonthepasture,2023-02-03 20:08:48,506,1,6.2285110035911835
stayzontopp,2023-02-03 22:28:12,187,0,5.236441962829949
moe.makes.magick,2023-02-04 00:55:21,628,0,6.444131256700441
littlehouseonthepasture,2023-02-04 00:55:29,82,1,4.418840607796598
zmeweddings,2023-02-04 06:05:11,0,0,0.0
maman__sereine,2023-02-04 07:00:29,0,0,0.0
maman__sereine,2023-02-04 07:20:40,4,0,1.6094379124341003
maman__sereine,2023-02-04 10:03:52,5,0,1.791759469228055
maman__sereine,2023-02-04 11:31:05,3,0,1.3862943611198906
landladyadaogidi,2023-02-04 11:58:48,0,0,0.0
maman__sereine,2023-02-04 12:22:51,6,0,1.9459101490553132
mrs.blancarte,2023-02-04 12:41:31,0,0,0.0
stayzontopp,2023-02-04 14:01:00,12,0,2.5649493574615367
thymeandtenderness,2023-02-04 15:57:49,9,0,2.302585092994046
stephies_kente_parlour,2023-02-04 17:23:41,0,0,0.0
stephies_kente_parlour,2023-02-04 17:32:19,0,1,0.0
aberrywonderfullife,2023-02-04 18:43:16,20,1,3.044522437723423
thymeandtenderness,2023-02-04 22:36:22,6,0,1.9459101490553132
thymeandtenderness,2023-02-04 22:56:21,3,0,1.3862943611198906
aberrywonderfullife,2023-02-05 02:46:47,34,1,3.5553480614894135
stayzontopp,2023-02-05 03:12:46,13,0,2.6390573296152584
locdthugga,2023-02-05 05:44:04,0,0,0.0
locdthugga,2023-02-05 06:06:06,0,0,0.0
maman__sereine,2023-02-05 13:05:56,5,0,1.791759469228055
thecortesclan,2023-02-05 14:31:45,13,0,2.6390573296152584
maman__sereine,2023-02-05 15:04:39,2,0,1.0986122886681098
maman__sereine,2023-02-05 15:22:46,5,0,1.791759469228055
maman__sereine,2023-02-05 15:43:29,1,0,0.6931471805599453
maman__sereine,2023-02-05 16:06:57,4,0,1.6094379124341003
littlehouseonthepasture,2023-02-05 16:56:00,45,1,3.828641396489095
mrs.blancarte,2023-02-05 17:24:16,0,0,0.0
thymeandtenderness,2023-02-05 18:59:25,9,0,2.302585092994046
thymeandtenderness,2023-02-05 19:59:07,2,0,1.0986122886681098
thymeandtenderness,2023-02-05 20:53:05,0,0,0.0
stayzontopp,2023-02-05 23:30:30,5,0,1.791759469228055
aberrywonderfullife,2023-02-05 23:31:22,18,1,2.9444389791664403
fama_kente,2023-02-06 10:13:56,0,1,0.0
maman__sereine,2023-02-06 10:16:28,0,0,0.0
stayzontopp,2023-02-06 11:53:39,30,0,3.4339872044851463
stayzontopp,2023-02-06 12:06:41,7,0,2.0794415416798357
thecortesclan,2023-02-06 12:51:40,18,0,2.9444389791664403
landladyadaogidi,2023-02-06 15:09:18,5,0,1.791759469228055
maman__sereine,2023-02-06 15:48:38,0,0,0.0
thymeandtenderness,2023-02-06 15:58:48,7,0,2.0794415416798357
maman__sereine,2023-02-06 16:13:10,4,0,1.6094379124341003
moe.makes.magick,2023-02-06 16:20:38,12,0,2.5649493574615367
maman__sereine,2023-02-06 16:21:54,0,0,0.0
landladyadaogidi,2023-02-06 16:35:26,2,1,1.0986122886681098
landladyadaogidi,2023-02-06 17:20:11,4,1,1.6094379124341003
littlehouseonthepasture,2023-02-06 17:54:18,9,0,2.302585092994046
thymeandtenderness,2023-02-06 20:17:23,14,0,2.70805020110221
thymeandtenderness,2023-02-06 20:40:13,19,0,2.995732273553991
landladyadaogidi,2023-02-06 20:55:35,0,0,0.0
landladyadaogidi,2023-02-06 21:19:34,0,1,0.0
moe.makes.magick,2023-02-06 21:41:48,16,0,2.833213344056216
littlehouseonthepasture,2023-02-07 01:31:03,14,1,2.70805020110221
moe.makes.magick,2023-02-07 04:55:17,1,0,0.6931471805599453
maman__sereine,2023-02-07 05:34:47,4,0,1.6094379124341003
maman__sereine,2023-02-07 06:51:07,5,0,1.791759469228055
maman__sereine,2023-02-07 07:33:01,0,0,0.0
fama_kente,2023-02-07 09:45:58,0,1,0.0
stephies_kente_parlour,2023-02-07 11:08:01,0,1,0.0
stephies_kente_parlour,2023-02-07 11:47:12,0,0,0.0
maman__sereine,2023-02-07 13:01:06,1,0,0.6931471805599453
maman__sereine,2023-02-07 13:24:02,93,0,4.543294782270004
littlehouseonthepasture,2023-02-07 15:10:41,8,1,2.1972245773362196
emergingmotherhood,2023-02-07 17:39:36,62,0,4.143134726391533
thymeandtenderness,2023-02-07 17:53:00,4936,0,8.504513138258863
stayzontopp,2023-02-07 18:02:24,73,0,4.30406509320417
moe.makes.magick,2023-02-07 18:25:42,130,0,4.875197323201151
littlehouseonthepasture,2023-02-07 18:58:22,173,1,5.159055299214529
littlehouseonthepasture,2023-02-07 19:13:50,1160,1,7.057036981697891
emergingmotherhood,2023-02-07 19:48:54,110,0,4.709530201312334
zmeweddings,2023-02-07 22:36:59,4,0,1.6094379124341003
landladyadaogidi,2023-02-07 23:34:06,139,1,4.941642422609304
moe.makes.magick,2023-02-07 23:51:21,679,0,6.522092798170152
thymeandtenderness,2023-02-08 00:27:43,78,0,4.3694478524670215
thymeandtenderness,2023-02-08 01:35:10,57650,1,10.962162871600537
thymeandtenderness,2023-02-08 02:05:33,242,0,5.493061443340548
locdthugga,2023-02-08 04:01:06,31,0,3.4657359027997265
locdthugga,2023-02-08 04:32:35,25,0,3.258096538021482
stephies_kente_parlour,2023-02-08 09:47:57,4,0,1.6094379124341003
maman__sereine,2023-02-08 10:53:26,44,0,3.8066624897703196
stephies_kente_parlour,2023-02-08 12:46:28,7,0,2.0794415416798357
maman__sereine,2023-02-08 13:49:21,74,0,4.31748811353631
lifetaketwo,2023-02-08 14:06:40,152,0,5.030437921392435
maman__sereine,2023-02-08 14:41:07,61,0,4.127134385045092
maman__sereine,2023-02-08 15:35:54,115,0,4.7535901911063645
thymeandtenderness,2023-02-08 15:47:08,54,0,4.007333185232471
maman__sereine,2023-02-08 16:31:41,40,0,3.713572066704308
littlehouseonthepasture,2023-02-08 17:11:01,226,1,5.424950017481403
locdthugga,2023-02-08 19:28:55,36,0,3.6109179126442243
locdthugga,2023-02-08 19:38:02,20,0,3.044522437723423
thymeandtenderness,2023-02-08 19:57:55,522,1,6.259581464064923
thecortesclan,2023-02-08 20:25:26,98,0,4.59511985013459
lifetaketwo,2023-02-08 22:37:44,267,0,5.5909869805108565
locdthugga,2023-02-08 23:09:41,34,0,3.5553480614894135
maman__sereine,2023-02-09 07:38:32,23,0,3.1780538303479458
fama_kente,2023-02-09 11:23:30,24,1,3.2188758248682006
locdthugga,2023-02-09 12:23:01,38,0,3.6635616461296463
maman__sereine,2023-02-09 12:51:01,57,0,4.060443010546419
maman__sereine,2023-02-09 13:22:01,40,0,3.713572066704308
lifetaketwo,2023-02-09 13:36:43,165,0,5.111987788356544
thymeandtenderness,2023-02-09 14:26:15,79,0,4.382026634673881
thymeandtenderness,2023-02-09 16:32:38,438,0,6.0844994130751715
moe.makes.magick,2023-02-09 16:48:30,894,0,6.796823718274855
